Trading Date,Interval Number,Trading Interval,Load Forecast (MW),Forecast As At,Scheduled Generation (MW),Non-Scheduled Generation (MW),Total Generation (MW),Final Price ($/MWh),Extracted At
"2020-01-01",24,2020-01-01 19:30:00,2184.705,2020-01-01 18:56:36,1819.212,425.255,2244.467,104.41,
"2020-01-01",25,2020-01-01 20:00:00,2151.091,2020-01-01 19:26:35,1746.167,432.568,2178.735,66.84,
"2020-01-01",26,2020-01-01 20:30:00,2089.563,2020-01-01 19:56:35,1699.035,422.557,2121.592,63.62,
"2020-01-01",27,2020-01-01 21:00:00,2019.76,2020-01-01 20:26:35,1613.085,436.867,2049.952,41.42,
"2020-01-01",28,2020-01-01 21:30:00,1942.854,2020-01-01 20:56:34,1585.48,405.665,1991.145,44.22,
"2020-01-01",29,2020-01-01 22:00:00,1874.783,2020-01-01 21:26:35,1497.658,441.341,1938.999,41.5,
"2020-01-01",30,2020-01-01 22:30:00,1823.09,2020-01-01 21:56:35,1436.074,420.544,1856.618,37.82,
"2020-01-01",31,2020-01-01 23:00:00,1778.963,2020-01-01 22:21:44,1460.397,410.514,1870.911,43.6,
"2020-01-01",32,2020-01-01 23:30:00,1747.782,2020-01-01 22:56:37,1421.62,384.032,1805.652,41.05,
"2020-01-01",33,2020-01-02 00:00:00,1717.303,2020-01-01 23:26:37,1435.242,359.197,1794.439,53.28,
"2020-01-01",34,2020-01-02 00:30:00,1701.671,2020-01-01 23:56:34,1445.076,334.903,1779.979,43.76,
"2020-01-01",35,2020-01-02 01:00:00,1663.395,2020-01-02 00:26:35,1401.457,349.432,1750.889,43.76,
"2020-01-01",36,2020-01-02 01:30:00,1658.85,2020-01-02 00:56:35,1413.843,319.232,1733.075,53.24,
"2020-01-01",37,2020-01-02 02:00:00,1649.534,2020-01-02 01:26:40,1428.851,273.934,1702.785,53.21,
"2020-01-01",38,2020-01-02 02:30:00,1646.509,2020-01-02 01:56:36,1414.567,302.242,1716.809,43.76,
"2020-01-01",39,2020-01-02 03:00:00,1644.58,2020-01-02 02:26:33,1395.96,312.852,1708.812,43.76,
"2020-01-01",40,2020-01-02 03:30:00,1647.375,2020-01-02 02:56:32,1400.604,310.874,1711.478,43.76,
"2020-01-01",41,2020-01-02 04:00:00,1653.212,2020-01-02 03:26:38,1377.383,336.443,1713.826,37.24,
"2020-01-01",42,2020-01-02 04:30:00,1672.824,2020-01-02 03:56:36,1444.796,299.485,1744.281,58.02,
"2020-01-01",43,2020-01-02 05:00:00,1686.429,2020-01-02 04:26:41,1394.027,281.594,1675.621,43.39,
"2020-01-01",44,2020-01-02 05:30:00,1720.241,2020-01-02 04:56:37,1443.698,232.832,1676.53,52.61,
"2020-01-01",45,2020-01-02 06:00:00,1756.127,2020-01-02 05:26:37,1538.849,170.582,1709.431,59.39,
"2020-01-01",46,2020-01-02 06:30:00,1752.343,2020-01-02 05:56:37,1505.543,205.253,1710.796,53.31,
"2020-01-01",47,2020-01-02 07:00:00,1733.039,2020-01-02 06:26:41,1444.891,263.895,1708.786,43.67,
"2020-01-01",48,2020-01-02 07:30:00,1657.99,2020-01-02 06:56:38,1374.505,312.787,1687.292,34.38,
"2020-01-02",1,2020-01-02 08:00:00,1646.504,2020-01-02 07:26:34,1372.367,369.17,1741.537,34.38,
"2020-01-02",2,2020-01-02 08:30:00,1580.186,2020-01-02 07:56:37,1334.877,346.468,1681.345,32.54,
"2020-01-02",3,2020-01-02 09:00:00,1605.183,2020-01-02 08:26:35,1380.899,318.148,1699.047,34.38,
"2020-01-02",4,2020-01-02 09:30:00,1572.167,2020-01-02 08:56:36,1338.496,344.55,1683.046,32.54,
"2020-01-02",5,2020-01-02 10:00:00,1559.863,2020-01-02 09:26:35,1355.203,374.496,1729.699,32.84,
"2020-01-02",6,2020-01-02 10:30:00,1608.757,2020-01-02 09:56:36,1364.178,386.081,1750.259,34.38,
"2020-01-02",7,2020-01-02 11:00:00,1657.144,2020-01-02 10:26:34,1310.526,415.417,1725.943,30.64,
"2020-01-02",8,2020-01-02 11:30:00,1711.994,2020-01-02 10:56:34,1340.62,439.489,1780.109,32.54,
"2020-01-02",9,2020-01-02 12:00:00,1687.541,2020-01-02 11:26:35,1349.886,413.913,1763.799,32.84,
"2020-01-02",10,2020-01-02 12:30:00,1696.36,2020-01-02 11:56:36,1235.633,424.615,1660.248,25.01,
"2020-01-02",11,2020-01-02 13:00:00,1739.154,2020-01-02 12:26:36,1176.44,448.105,1624.545,20.1,
"2020-01-02",12,2020-01-02 13:30:00,1712.675,2020-01-02 12:56:34,1198.562,404.902,1603.464,23.92,
"2020-01-02",13,2020-01-02 14:00:00,1688.71,2020-01-02 13:26:36,1224.816,380.843,1605.659,-5.18,
"2020-01-02",14,2020-01-02 14:30:00,1675.274,2020-01-02 13:56:37,1185.223,406.504,1591.727,-9.94,
"2020-01-02",15,2020-01-02 15:00:00,1719.511,2020-01-02 14:26:51,1193.074,383.207,1576.281,-15.13,
"2020-01-02",16,2020-01-02 15:30:00,1724.695,2020-01-02 14:56:41,1385.99,298.489,1684.479,25.66,
"2020-01-02",17,2020-01-02 16:00:00,1762.579,2020-01-02 15:26:35,1438.259,366.377,1804.636,26.94,
"2020-01-02",18,2020-01-02 16:30:00,1817.697,2020-01-02 15:56:35,1566.496,380.028,1946.524,37.87,
"2020-01-02",19,2020-01-02 17:00:00,1904.922,2020-01-02 16:26:33,1607.022,426.333,2033.355,37.85,
"2020-01-02",20,2020-01-02 17:30:00,2018.035,2020-01-02 16:56:36,1604.95,496.462,2101.412,37.88,
"2020-01-02",21,2020-01-02 18:00:00,2079.871,2020-01-02 17:26:36,1703.448,475.108,2178.556,39.55,
"2020-01-02",22,2020-01-02 18:30:00,2079.087,2020-01-02 17:56:35,1764.675,460.665,2225.34,43.76,
"2020-01-02",23,2020-01-02 19:00:00,2100.949,2020-01-02 18:26:35,1791.243,421.412,2212.655,51.76,
"2020-01-02",24,2020-01-02 19:30:00,2143.347,2020-01-02 18:56:39,1823.857,395.307,2219.164,51.88,
"2020-01-02",25,2020-01-02 20:00:00,2101.653,2020-01-02 19:26:34,1757.247,433.091,2190.338,49.02,
"2020-01-02",26,2020-01-02 20:30:00,2045.976,2020-01-02 19:56:37,1740.881,370.879,2111.76,54.17,
"2020-01-02",27,2020-01-02 21:00:00,1977.78,2020-01-02 20:26:36,1679.284,380.684,2059.968,41.75,
"2020-01-02",28,2020-01-02 21:30:00,1910.387,2020-01-02 20:56:37,1555.382,462.066,2017.448,29.66,
"2020-01-02",29,2020-01-02 22:00:00,1842.618,2020-01-02 21:26:37,1473.167,458.275,1931.442,49.02,
"2020-01-02",30,2020-01-02 22:30:00,1791.669,2020-01-02 21:56:39,1442.307,432.786,1875.093,53.64,
"2020-01-02",31,2020-01-02 23:00:00,1740.788,2020-01-02 22:22:37,1401.593,417.269,1818.862,54.26,
"2020-01-02",32,2020-01-02 23:30:00,1701.071,2020-01-02 22:51:45,1343.081,453.585,1796.666,43.99,
"2020-01-02",33,2020-01-03 00:00:00,1679.013,2020-01-02 23:26:44,1341.23,412.943,1754.173,44.04,
"2020-01-02",34,2020-01-03 00:30:00,1654.243,2020-01-02 23:56:37,1305.514,414.683,1720.197,36.21,
"2020-01-02",35,2020-01-03 01:00:00,1629.738,2020-01-03 00:26:41,1317.342,367.771,1685.113,43.76,
"2020-01-02",36,2020-01-03 01:30:00,1618.553,2020-01-03 00:56:35,1349.057,322.895,1671.952,54.07,
"2020-01-02",37,2020-01-03 02:00:00,1607.508,2020-01-03 01:26:36,1349.446,313.025,1662.471,43.91,
"2020-01-02",38,2020-01-03 02:30:00,1591.951,2020-01-03 01:56:35,1285.974,354.636,1640.61,30.47,
"2020-01-02",39,2020-01-03 03:00:00,1595.175,2020-01-03 02:26:39,1248.371,344.639,1593.01,29,
"2020-01-02",40,2020-01-03 03:30:00,1594.228,2020-01-03 02:56:36,1304.349,350.789,1655.138,37.24,
"2020-01-02",41,2020-01-03 04:00:00,1596.775,2020-01-03 03:26:38,1263.143,375.562,1638.705,30.47,
"2020-01-02",42,2020-01-03 04:30:00,1623.247,2020-01-03 03:56:36,1321.959,322.537,1644.496,43.76,
"2020-01-02",43,2020-01-03 05:00:00,1631.145,2020-01-03 04:26:34,1314.107,303.903,1618.01,43.76,
"2020-01-02",44,2020-01-03 05:30:00,1634.308,2020-01-03 04:56:35,1240.39,387.827,1628.217,28.55,
"2020-01-02",45,2020-01-03 06:00:00,1664.961,2020-01-03 05:26:34,1301.304,353.815,1655.119,43.76,
"2020-01-02",46,2020-01-03 06:30:00,1646.519,2020-01-03 05:56:35,1392.157,286.403,1678.56,45.02,
"2020-01-02",47,2020-01-03 07:00:00,1619.621,2020-01-03 06:26:34,1294.595,311.856,1606.451,36.21,
"2020-01-02",48,2020-01-03 07:30:00,1598.547,2020-01-03 06:56:39,1234.987,362.874,1597.861,28.22,
"2020-01-03",1,2020-01-03 08:00:00,1553.026,2020-01-03 07:26:34,1191.703,371.274,1562.977,26.4,
"2020-01-03",2,2020-01-03 08:30:00,1458.098,2020-01-03 07:56:36,1187.615,410.524,1598.139,32.31,
"2020-01-03",3,2020-01-03 09:00:00,1375.865,2020-01-03 08:26:34,1122.582,412.917,1535.499,32.31,
"2020-01-03",4,2020-01-03 09:30:00,1387.497,2020-01-03 08:56:36,995.258,430.597,1425.855,31.75,
"2020-01-03",5,2020-01-03 10:00:00,1426.537,2020-01-03 09:26:38,990.796,459.807,1450.603,31.75,
"2020-01-03",6,2020-01-03 10:30:00,1330.571,2020-01-03 09:56:35,989.035,418.856,1407.891,31.75,
"2020-01-03",7,2020-01-03 11:00:00,1373.965,2020-01-03 10:26:35,900.391,445.62,1346.011,28.98,
"2020-01-03",8,2020-01-03 11:30:00,1355.118,2020-01-03 10:56:39,878.485,468.435,1346.92,24.18,
"2020-01-03",9,2020-01-03 12:00:00,1341.941,2020-01-03 11:26:38,903.09,486.051,1389.141,29.18,
"2020-01-03",10,2020-01-03 12:30:00,1313.426,2020-01-03 11:51:29,873.624,471.112,1344.736,20.1,
"2020-01-03",11,2020-01-03 13:00:00,1385.018,2020-01-03 12:24:30,842.591,481.913,1324.504,-5.09,
"2020-01-03",12,2020-01-03 13:30:00,1401.338,2020-01-03 12:52:25,855.029,474.093,1329.122,20.1,
"2020-01-03",13,2020-01-03 14:00:00,1405.77,2020-01-03 13:26:39,863.868,483.572,1347.44,20.1,
"2020-01-03",14,2020-01-03 14:30:00,1430.228,2020-01-03 13:56:34,922.547,473.846,1396.393,29.27,
"2020-01-03",15,2020-01-03 15:00:00,1468.083,2020-01-03 14:26:34,983.071,468.356,1451.427,30.64,
"2020-01-03",16,2020-01-03 15:30:00,1527.067,2020-01-03 14:56:33,1051.221,472.653,1523.874,29.27,
"2020-01-03",17,2020-01-03 16:00:00,1604.892,2020-01-03 15:26:33,1184.451,465.043,1649.494,26.98,
"2020-01-03",18,2020-01-03 16:30:00,1739.627,2020-01-03 15:56:34,1298.929,476.528,1775.457,43.76,
"2020-01-03",19,2020-01-03 17:00:00,1824.762,2020-01-03 16:26:33,1369.423,492.909,1862.332,57.25,
"2020-01-03",20,2020-01-03 17:30:00,1894.72,2020-01-03 16:56:38,1474.361,493.218,1967.579,88.47,
"2020-01-03",21,2020-01-03 18:00:00,1953.613,2020-01-03 17:26:49,1494.078,514.804,2008.882,90.86,
"2020-01-03",22,2020-01-03 18:30:00,1996.678,2020-01-03 17:56:37,1502.563,546.436,2048.999,69.94,
"2020-01-03",23,2020-01-03 19:00:00,2012.065,2020-01-03 18:26:45,1569.918,510.156,2080.074,95.28,
"2020-01-03",24,2020-01-03 19:30:00,2072.278,2020-01-03 18:56:35,1591.207,514.166,2105.373,70.09,
"2020-01-03",25,2020-01-03 20:00:00,2053.905,2020-01-03 19:26:34,1587.33,495.266,2082.596,70.12,
"2020-01-03",26,2020-01-03 20:30:00,2001.732,2020-01-03 19:56:34,1543.75,489.983,2033.733,50.65,
"2020-01-03",27,2020-01-03 21:00:00,1960.849,2020-01-03 20:26:36,1507.819,494.848,2002.667,63.62,
"2020-01-03",28,2020-01-03 21:30:00,1906.254,2020-01-03 20:56:35,1457.521,481.537,1939.058,53.76,
"2020-01-03",29,2020-01-03 22:00:00,1847.438,2020-01-03 21:26:35,1380.108,500.257,1880.365,43.76,
"2020-01-03",30,2020-01-03 22:30:00,1802.634,2020-01-03 21:56:34,1317.777,499.618,1817.395,27.39,
"2020-01-03",31,2020-01-03 23:00:00,1753.436,2020-01-03 22:21:55,1281.915,478.353,1760.268,27.06,
"2020-01-03",32,2020-01-03 23:30:00,1711.239,2020-01-03 22:56:35,1263.051,469.282,1732.333,30.47,
"2020-01-03",33,2020-01-04 00:00:00,1679.917,2020-01-03 23:26:42,1189.771,498.921,1688.692,27.04,
"2020-01-03",34,2020-01-04 00:30:00,1644.233,2020-01-03 23:56:37,1154.736,507.15,1661.886,25.66,
"2020-01-03",35,2020-01-04 01:00:00,1627.907,2020-01-04 00:26:35,1163.581,483.573,1647.154,25.93,
"2020-01-03",36,2020-01-04 01:30:00,1621.287,2020-01-04 00:56:38,1148.153,458.308,1606.461,26.4,
"2020-01-03",37,2020-01-04 02:00:00,1615.604,2020-01-04 01:26:35,1167.656,458.968,1626.624,25.93,
"2020-01-03",38,2020-01-04 02:30:00,1606.022,2020-01-04 01:56:34,1153.921,468.099,1622.02,25.66,
"2020-01-03",39,2020-01-04 03:00:00,1601.41,2020-01-04 02:26:36,1153.918,461.214,1615.132,26.4,
"2020-01-03",40,2020-01-04 03:30:00,1608.387,2020-01-04 02:56:36,1168.372,457.175,1625.547,27,
"2020-01-03",41,2020-01-04 04:00:00,1596.448,2020-01-04 03:26:34,1141.518,471.635,1613.153,25.93,
"2020-01-03",42,2020-01-04 04:30:00,1608.876,2020-01-04 03:56:35,1156.514,461.574,1618.088,25.66,
"2020-01-03",43,2020-01-04 05:00:00,1591.614,2020-01-04 04:26:35,1136.392,455.073,1591.465,25.49,
"2020-01-03",44,2020-01-04 05:30:00,1580.148,2020-01-04 04:56:34,1111.053,476.635,1587.688,24.74,
"2020-01-03",45,2020-01-04 06:00:00,1582.069,2020-01-04 05:26:36,1102.176,473.476,1575.652,25.49,
"2020-01-03",46,2020-01-04 06:30:00,1556.306,2020-01-04 05:56:38,1039.042,502.876,1541.918,20.1,
"2020-01-03",47,2020-01-04 07:00:00,1510.109,2020-01-04 06:26:38,980.236,493.015,1473.251,-9.94,
"2020-01-03",48,2020-01-04 07:30:00,1462.879,2020-01-04 06:56:41,984.585,421.753,1406.338,-9.94,
"2020-01-04",1,2020-01-04 08:00:00,1409.821,2020-01-04 07:26:36,1008.296,344.861,1353.157,-15.13,
"2020-01-04",2,2020-01-04 08:30:00,1330.372,2020-01-04 07:56:34,987.308,302.111,1289.419,-15.13,
"2020-01-04",3,2020-01-04 09:00:00,1260.311,2020-01-04 08:26:37,983.143,241.797,1224.94,-45.2,
"2020-01-04",4,2020-01-04 09:30:00,1209.247,2020-01-04 08:56:33,949.475,242.834,1192.309,-45.2,
"2020-01-04",5,2020-01-04 10:00:00,1152.27,2020-01-04 09:26:34,939.594,216.426,1156.02,-45.2,
"2020-01-04",6,2020-01-04 10:30:00,1135.099,2020-01-04 09:56:35,922.617,212.244,1134.861,-45.2,
"2020-01-04",7,2020-01-04 11:00:00,1156.789,2020-01-04 10:26:34,929.431,189.323,1118.754,-45.2,
"2020-01-04",8,2020-01-04 11:30:00,1164.417,2020-01-04 10:56:34,963.883,173.715,1137.598,-45.2,
"2020-01-04",9,2020-01-04 12:00:00,1158.414,2020-01-04 11:26:35,970.218,155.971,1126.189,-45.2,
"2020-01-04",10,2020-01-04 12:30:00,1168.167,2020-01-04 11:56:35,953.455,181.236,1134.691,-15.13,
"2020-01-04",11,2020-01-04 13:00:00,1176.692,2020-01-04 12:26:36,971.146,180.702,1151.848,-5.09,
"2020-01-04",12,2020-01-04 13:30:00,1218.814,2020-01-04 12:56:34,996.483,162.062,1158.545,20.1,
"2020-01-04",13,2020-01-04 14:00:00,1254.13,2020-01-04 13:26:42,1014.466,166.429,1180.895,-15.13,
"2020-01-04",14,2020-01-04 14:30:00,1301.982,2020-01-04 13:56:37,1099.657,147.841,1247.498,20.1,
"2020-01-04",15,2020-01-04 15:00:00,1385.084,2020-01-04 14:26:43,1145.347,174.904,1320.251,29.5,
"2020-01-04",16,2020-01-04 15:30:00,1485.468,2020-01-04 14:56:35,1227.341,196.525,1423.866,31.75,
"2020-01-04",17,2020-01-04 16:00:00,1562.595,2020-01-04 15:26:38,1322.968,215.357,1538.325,51.77,
"2020-01-04",18,2020-01-04 16:30:00,1660.867,2020-01-04 15:56:33,1380.571,296.65,1677.221,43.76,
"2020-01-04",19,2020-01-04 17:00:00,1777.397,2020-01-04 16:26:40,1409.071,375.614,1784.685,45.37,
"2020-01-04",20,2020-01-04 17:30:00,1881.591,2020-01-04 16:56:36,1529.005,365.411,1894.416,66.42,
"2020-01-04",21,2020-01-04 18:00:00,1948.849,2020-01-04 17:26:40,1607.679,352.117,1959.796,69.42,
"2020-01-04",22,2020-01-04 18:30:00,1965.63,2020-01-04 17:56:35,1700.99,291.245,1992.235,92.62,
"2020-01-04",23,2020-01-04 19:00:00,1968.958,2020-01-04 18:26:37,1727.284,283.333,2010.617,97.58,
"2020-01-04",24,2020-01-04 19:30:00,2010.643,2020-01-04 18:56:35,1836.179,249.467,2085.646,102.33,
"2020-01-04",25,2020-01-04 20:00:00,2005.777,2020-01-04 19:26:39,1771.642,262.399,2034.041,96.64,
"2020-01-04",26,2020-01-04 20:30:00,1976.348,2020-01-04 19:56:35,1714.077,280.686,1994.763,92.04,
"2020-01-04",27,2020-01-04 21:00:00,1944.573,2020-01-04 20:26:38,1628.3,362.635,1990.935,86.83,
"2020-01-04",28,2020-01-04 21:30:00,1890.157,2020-01-04 20:56:35,1524.589,416.529,1941.118,90.28,
"2020-01-04",29,2020-01-04 22:00:00,1848.519,2020-01-04 21:26:39,1458.658,424.326,1882.984,52.61,
"2020-01-04",30,2020-01-04 22:30:00,1815.356,2020-01-04 21:56:36,1421.684,415.335,1837.019,51.88,
"2020-01-04",31,2020-01-04 23:00:00,1766.395,2020-01-04 22:26:39,1383.187,411.913,1795.1,51.58,
"2020-01-04",32,2020-01-04 23:30:00,1713.174,2020-01-04 22:56:36,1314.266,426.727,1740.993,43.76,
"2020-01-04",33,2020-01-05 00:00:00,1677.817,2020-01-04 23:26:37,1271.459,435.505,1706.964,29,
"2020-01-04",34,2020-01-05 00:30:00,1639.345,2020-01-04 23:56:33,1213.165,424.717,1637.882,27.39,
"2020-01-04",35,2020-01-05 01:00:00,1620.48,2020-01-05 00:26:33,1223.232,427.655,1650.887,28.55,
"2020-01-04",36,2020-01-05 01:30:00,1597.4,2020-01-05 00:56:37,1205.581,423.249,1628.83,27.06,
"2020-01-04",37,2020-01-05 02:00:00,1589.582,2020-01-05 01:26:36,1209.361,427.527,1636.888,29.52,
"2020-01-04",38,2020-01-05 02:30:00,1592.36,2020-01-05 01:56:36,1182.318,453.33,1635.648,27.06,
"2020-01-04",39,2020-01-05 03:00:00,1603.548,2020-01-05 02:26:36,1156.691,465.472,1622.163,27.02,
"2020-01-04",40,2020-01-05 03:30:00,1610.033,2020-01-05 02:56:37,1142.19,443.891,1586.081,26.98,
"2020-01-04",41,2020-01-05 04:00:00,1599.904,2020-01-05 03:26:36,1148.999,462.853,1611.852,27.02,
"2020-01-04",42,2020-01-05 04:30:00,1603.299,2020-01-05 03:56:35,1135.343,480.231,1615.574,27.02,
"2020-01-04",43,2020-01-05 05:00:00,1570.463,2020-01-05 04:26:35,1103.578,482.294,1585.872,26.96,
"2020-01-04",44,2020-01-05 05:30:00,1536.712,2020-01-05 04:56:34,1058.799,510.013,1568.812,26.94,
"2020-01-04",45,2020-01-05 06:00:00,1533.108,2020-01-05 05:26:37,1038.277,516.849,1555.126,24.74,
"2020-01-04",46,2020-01-05 06:30:00,1502.007,2020-01-05 05:56:38,994.064,518.106,1512.17,20.1,
"2020-01-04",47,2020-01-05 07:00:00,1473.397,2020-01-05 06:26:46,949.452,481.282,1430.734,-9.94,
"2020-01-04",48,2020-01-05 07:30:00,1423.977,2020-01-05 06:56:39,969.084,417.561,1386.645,-9.94,
"2020-01-05",1,2020-01-05 08:00:00,1407.524,2020-01-05 07:26:37,1012.101,354.497,1366.598,20.1,
"2020-01-05",2,2020-01-05 08:30:00,1361.689,2020-01-05 07:56:34,959.832,359.993,1319.825,-15.13,
"2020-01-05",3,2020-01-05 09:00:00,1341.37,2020-01-05 08:26:37,995.705,303.646,1299.351,-5.21,
"2020-01-05",4,2020-01-05 09:30:00,1337.603,2020-01-05 08:56:38,1037.594,256.017,1293.611,-5.12,
"2020-01-05",5,2020-01-05 10:00:00,1354.513,2020-01-05 09:26:39,1106.46,197.476,1303.936,29.18,
"2020-01-05",6,2020-01-05 10:30:00,1347.886,2020-01-05 09:56:36,1192.455,138.468,1330.923,30.47,
"2020-01-05",7,2020-01-05 11:00:00,1373.531,2020-01-05 10:26:35,1282.106,89.361,1371.467,29.66,
"2020-01-05",8,2020-01-05 11:30:00,1438.042,2020-01-05 10:56:39,1340.5,96.651,1437.151,30.1,
"2020-01-05",9,2020-01-05 12:00:00,1466.855,2020-01-05 11:26:35,1382.494,91.148,1473.642,30.47,
"2020-01-05",10,2020-01-05 12:30:00,1524.012,2020-01-05 11:56:36,1436.218,99.442,1535.66,32.84,
"2020-01-05",11,2020-01-05 13:00:00,1603.099,2020-01-05 12:26:39,1499.811,93.096,1592.907,49.83,
"2020-01-05",12,2020-01-05 13:30:00,1663.788,2020-01-05 12:56:36,1494.114,145.237,1639.351,49.34,
"2020-01-05",13,2020-01-05 14:00:00,1730.956,2020-01-05 13:26:36,1528.001,201.208,1729.209,51.18,
"2020-01-05",14,2020-01-05 14:30:00,1814.753,2020-01-05 13:56:37,1576.777,256.254,1833.031,41.87,
"2020-01-05",15,2020-01-05 15:00:00,1928.395,2020-01-05 14:26:41,1660.705,267.949,1928.654,37.58,
"2020-01-05",16,2020-01-05 15:30:00,2037.589,2020-01-05 14:56:37,1747.988,298.899,2046.887,43.76,
"2020-01-05",17,2020-01-05 16:00:00,2113.489,2020-01-05 15:26:35,1847.445,290.644,2138.089,54,
"2020-01-05",18,2020-01-05 16:30:00,2220.272,2020-01-05 15:56:34,1967.849,304.758,2272.607,67.18,
"2020-01-05",19,2020-01-05 17:00:00,2305.75,2020-01-05 16:26:33,2032.186,303.577,2335.763,65.59,
"2020-01-05",20,2020-01-05 17:30:00,2372.115,2020-01-05 16:56:36,2120.853,288.278,2409.131,63.09,
"2020-01-05",21,2020-01-05 18:00:00,2413.448,2020-01-05 17:26:35,2182.517,248.351,2430.868,63.28,
"2020-01-05",22,2020-01-05 18:30:00,2395.615,2020-01-05 17:56:39,2201.046,221.27,2422.316,63.43,
"2020-01-05",23,2020-01-05 19:00:00,2378.792,2020-01-05 18:26:36,2164.406,212.394,2376.8,66.87,
"2020-01-05",24,2020-01-05 19:30:00,2396.272,2020-01-05 18:56:38,2128.429,244.336,2372.765,72.71,
"2020-01-05",25,2020-01-05 20:00:00,2343.665,2020-01-05 19:26:42,2077.352,247.484,2324.836,62.88,
"2020-01-05",26,2020-01-05 20:30:00,2260.88,2020-01-05 19:56:37,1988.268,260.876,2249.144,58.68,
"2020-01-05",27,2020-01-05 21:00:00,2190.292,2020-01-05 20:26:35,1872.44,286.897,2159.337,37.94,
"2020-01-05",28,2020-01-05 21:30:00,2107.72,2020-01-05 20:56:41,1767.814,312.049,2079.863,52.1,
"2020-01-05",29,2020-01-05 22:00:00,2025.074,2020-01-05 21:26:37,1736.373,317.561,2053.934,69.44,
"2020-01-05",30,2020-01-05 22:30:00,1957.853,2020-01-05 21:56:36,1655.087,320.406,1975.493,57.24,
"2020-01-05",31,2020-01-05 23:00:00,1907.904,2020-01-05 22:26:47,1562.145,349.867,1912.012,57.03,
"2020-01-05",32,2020-01-05 23:30:00,1873.4,2020-01-05 22:56:36,1471.512,360.49,1832.002,50.69,
"2020-01-05",33,2020-01-06 00:00:00,1828.286,2020-01-05 23:26:40,1473.378,365.685,1839.063,50.4,
"2020-01-05",34,2020-01-06 00:30:00,1802.989,2020-01-05 23:56:39,1473.05,325.851,1798.901,50.3,
"2020-01-05",35,2020-01-06 01:00:00,1768.489,2020-01-06 00:26:38,1496.81,293.458,1790.268,53.44,
"2020-01-05",36,2020-01-06 01:30:00,1758.351,2020-01-06 00:56:35,1450.56,303.715,1754.275,50.14,
"2020-01-05",37,2020-01-06 02:00:00,1746.724,2020-01-06 01:26:36,1420.147,324.767,1744.914,43.76,
"2020-01-05",38,2020-01-06 02:30:00,1732.967,2020-01-06 01:56:36,1425.65,322.066,1747.716,40.99,
