Trading Date,Interval Number,Trading Interval,Load Forecast (MW),Forecast As At,Scheduled Generation (MW),Non-Scheduled Generation (MW),Total Generation (MW),Final Price ($/MWh),Extracted At
"2013-01-02",41,2013-01-03 04:00:00,1737.329,2013-01-03 03:10:35,1521.63,184.94,1706.57,40.69,
"2013-01-02",42,2013-01-03 04:30:00,1745.724,2013-01-03 03:40:02,1552.86,179.76,1732.62,53.42,
"2013-01-02",43,2013-01-03 05:00:00,1772.316,2013-01-03 04:10:15,1612.64,141.2,1753.84,53.57,
"2013-01-02",44,2013-01-03 05:30:00,1802.963,2013-01-03 04:40:34,1688.19,115.02,1803.21,60.66,
"2013-01-02",45,2013-01-03 06:00:00,1938.816,2013-01-03 05:10:31,1852.04,66.06,1918.1,60.66,
"2013-01-02",46,2013-01-03 06:30:00,2057.633,2013-01-03 05:40:34,1947.12,63.82,2010.94,40.74,
"2013-01-02",47,2013-01-03 07:00:00,2203.866,2013-01-03 06:10:59,2062.42,46.28,2108.7,40.49,
"2013-01-02",48,2013-01-03 07:30:00,2245.51,2013-01-03 06:40:25,2165.62,29.75,2195.37,64.39,
"2013-01-03",1,2013-01-03 08:00:00,2337.585,2013-01-03 07:10:12,2235.53,28.39,2263.92,67.4,
"2013-01-03",2,2013-01-03 08:30:00,2324.584,2013-01-03 07:40:06,2287.69,38.23,2325.92,67.29,
"2013-01-03",3,2013-01-03 09:00:00,2385.025,2013-01-03 08:10:07,2270.83,47.22,2318.05,66.3,
"2013-01-03",4,2013-01-03 09:30:00,2395.397,2013-01-03 08:40:27,2244.36,74.67,2319.03,65.6,
"2013-01-03",5,2013-01-03 10:00:00,2417.733,2013-01-03 09:10:34,2247.36,75.61,2322.97,61.24,
"2013-01-03",6,2013-01-03 10:30:00,2419.536,2013-01-03 09:40:09,2260.7,85.29,2345.99,61.24,
"2013-01-03",7,2013-01-03 11:00:00,2423.794,2013-01-03 10:10:10,2226.07,111.46,2337.53,57.33,
"2013-01-03",8,2013-01-03 11:30:00,2402.606,2013-01-03 10:40:08,2228.26,135.54,2363.8,57.33,
"2013-01-03",9,2013-01-03 12:00:00,2435.941,2013-01-03 11:10:11,2202.1,138.89,2340.99,57.33,
"2013-01-03",10,2013-01-03 12:30:00,2451.1,2013-01-03 11:40:26,2212.51,156.71,2369.22,57.33,
"2013-01-03",11,2013-01-03 13:00:00,2466.23,2013-01-03 12:10:27,2195.05,193.25,2388.3,56.07,
"2013-01-03",12,2013-01-03 13:30:00,2439.52,2013-01-03 12:40:05,2203.17,201.74,2404.91,57.33,
"2013-01-03",13,2013-01-03 14:00:00,2455.06,2013-01-03 13:10:04,2146.1,236.2,2382.3,40.35,
"2013-01-03",14,2013-01-03 14:30:00,2478.62,2013-01-03 13:40:13,2091.48,280.44,2371.92,40.35,
"2013-01-03",15,2013-01-03 15:00:00,2503.097,2013-01-03 14:10:09,2060.63,287.76,2348.39,40.35,
"2013-01-03",16,2013-01-03 15:30:00,2431.152,2013-01-03 14:40:49,2048.7,299.42,2348.12,40.35,
"2013-01-03",17,2013-01-03 16:00:00,2354.608,2013-01-03 15:10:13,2030.87,328.63,2359.5,40.37,
"2013-01-03",18,2013-01-03 16:30:00,2345.078,2013-01-03 15:40:09,2026.27,329.84,2356.11,40.39,
"2013-01-03",19,2013-01-03 17:00:00,2310.124,2013-01-03 16:10:03,2027.15,338.37,2365.52,40.41,
"2013-01-03",20,2013-01-03 17:30:00,2316.863,2013-01-03 16:40:25,2031.11,332.66,2363.77,40.45,
"2013-01-03",21,2013-01-03 18:00:00,2260.108,2013-01-03 17:10:11,2000.33,327.02,2327.35,40.44,
"2013-01-03",22,2013-01-03 18:30:00,2206.719,2013-01-03 17:40:09,1977.14,326.02,2303.16,40.44,
"2013-01-03",23,2013-01-03 19:00:00,2285.124,2013-01-03 18:10:25,1979.34,312.66,2292,40.45,
"2013-01-03",24,2013-01-03 19:30:00,2307.306,2013-01-03 18:40:06,2057.75,288.59,2346.34,40.46,
"2013-01-03",25,2013-01-03 20:00:00,2245.677,2013-01-03 19:10:24,1981.18,285.71,2266.89,40.46,
"2013-01-03",26,2013-01-03 20:30:00,2225.344,2013-01-03 19:40:10,1949.3,254.58,2203.88,40.46,
"2013-01-03",27,2013-01-03 21:00:00,2126.74,2013-01-03 20:10:09,1868.54,235.19,2103.73,38.3,
"2013-01-03",28,2013-01-03 21:30:00,2025.267,2013-01-03 20:40:07,1775.36,249.06,2024.42,17.23,
"2013-01-03",29,2013-01-03 22:00:00,1911.413,2013-01-03 21:10:22,1718.82,224.31,1943.13,59.02,
"2013-01-03",30,2013-01-03 22:30:00,1809.677,2013-01-03 21:40:19,1626.01,218.86,1844.87,53.42,
"2013-01-03",31,2013-01-03 23:00:00,1783.1,2013-01-03 22:10:05,1542.61,245.18,1787.79,41.53,
"2013-01-03",32,2013-01-03 23:30:00,1734.323,2013-01-03 22:40:21,1483.74,237.9,1721.64,53.42,
"2013-01-03",33,2013-01-04 00:00:00,1679.25,2013-01-03 23:10:22,1457.52,199.05,1656.57,53.42,
"2013-01-03",34,2013-01-04 00:30:00,1644.107,2013-01-03 23:10:22,1428.07,195.42,1623.49,53.42,
"2013-01-03",35,2013-01-04 01:00:00,1599.048,2013-01-03 23:10:22,1394.89,191.19,1586.08,-31.42,
"2013-01-03",36,2013-01-04 01:30:00,1583.528,2013-01-04 00:40:03,1410.15,156.62,1566.77,53.42,
"2013-01-03",37,2013-01-04 02:00:00,1651.523,2013-01-04 01:10:03,1406.82,166.18,1573,53.42,
"2013-01-03",38,2013-01-04 02:30:00,1575.196,2013-01-04 01:40:10,1411.09,178.39,1589.48,53.42,
"2013-01-03",39,2013-01-04 03:00:00,1553.345,2013-01-04 02:10:08,1424.51,164.86,1589.37,53.42,
"2013-01-03",40,2013-01-04 03:30:00,1563.409,2013-01-04 02:40:40,1418.95,162.78,1581.73,53.42,
"2013-01-03",41,2013-01-04 04:00:00,1608.51,2013-01-04 03:10:35,1458,134.58,1592.58,53.42,
"2013-01-03",42,2013-01-04 04:30:00,1616.738,2013-01-04 03:40:08,1485.95,138.74,1624.69,53.42,
"2013-01-03",43,2013-01-04 05:00:00,1680.904,2013-01-04 04:10:50,1480.38,165.27,1645.65,-144.01,
"2013-01-03",44,2013-01-04 05:30:00,1693.31,2013-01-04 04:40:06,1528.01,152.77,1680.78,53.42,
"2013-01-03",45,2013-01-04 06:00:00,1834.377,2013-01-04 05:10:10,1577.5,176.46,1753.96,-51.61,
"2013-01-03",46,2013-01-04 06:30:00,1961.663,2013-01-04 05:40:26,1639.7,190.35,1830.05,9.97,
"2013-01-03",47,2013-01-04 07:00:00,2081.446,2013-01-04 06:10:54,1771.76,201.55,1973.31,37.56,
"2013-01-03",48,2013-01-04 07:30:00,2068.754,2013-01-04 06:40:39,1855.6,199.07,2054.67,40.38,
"2013-01-04",1,2013-01-04 08:00:00,2136.994,2013-01-04 07:10:05,1899.65,204.89,2104.54,40.38,
"2013-01-04",2,2013-01-04 08:30:00,2226.332,2013-01-04 07:40:04,1979.04,162.26,2141.3,40.38,
"2013-01-04",3,2013-01-04 09:00:00,2282.748,2013-01-04 08:10:27,1999.38,154.51,2153.89,40.38,
"2013-01-04",4,2013-01-04 09:30:00,2239.899,2013-01-04 08:40:22,1969.63,155.64,2125.27,40.38,
"2013-01-04",5,2013-01-04 10:00:00,2184.357,2013-01-04 09:10:31,1978.41,151.85,2130.26,40.38,
"2013-01-04",6,2013-01-04 10:30:00,2242.073,2013-01-04 09:40:23,1954.92,163.75,2118.67,40.38,
"2013-01-04",7,2013-01-04 11:00:00,2226.234,2013-01-04 10:10:35,1957.5,171.2,2128.7,40.37,
"2013-01-04",8,2013-01-04 11:30:00,2147.256,2013-01-04 10:40:32,1958.49,174.72,2133.21,40.35,
"2013-01-04",9,2013-01-04 12:00:00,2221.409,2013-01-04 11:10:31,1946.13,186.88,2133.01,40.29,
"2013-01-04",10,2013-01-04 12:30:00,2185.571,2013-01-04 11:40:31,1928.78,200.23,2129.01,40.22,
"2013-01-04",11,2013-01-04 13:00:00,2229.706,2013-01-04 12:10:04,1919,194.5,2113.5,40.16,
"2013-01-04",12,2013-01-04 13:30:00,2187.139,2013-01-04 12:40:32,1898.34,206.57,2104.91,40.1,
"2013-01-04",13,2013-01-04 14:00:00,2186.487,2013-01-04 13:10:03,1878.34,219.49,2097.83,39.97,
"2013-01-04",14,2013-01-04 14:30:00,2185.475,2013-01-04 13:40:34,1897.75,244.05,2141.8,40.01,
"2013-01-04",15,2013-01-04 15:00:00,2144.981,2013-01-04 14:10:03,1915.52,250.42,2165.94,40.06,
"2013-01-04",16,2013-01-04 15:30:00,2135.387,2013-01-04 14:40:02,1926.72,249.83,2176.55,40.12,
"2013-01-04",17,2013-01-04 16:00:00,2152.534,2013-01-04 15:10:06,1966.92,242.61,2209.53,40.19,
"2013-01-04",18,2013-01-04 16:30:00,2194.999,2013-01-04 15:40:24,2016.87,230.36,2247.23,40.21,
"2013-01-04",19,2013-01-04 17:00:00,2157.081,2013-01-04 16:10:09,2040.03,220.52,2260.55,40.23,
"2013-01-04",20,2013-01-04 17:30:00,2112.96,2013-01-04 16:40:28,1969.56,219.03,2188.59,40.23,
"2013-01-04",21,2013-01-04 18:00:00,2088.213,2013-01-04 17:10:10,1952.74,208.46,2161.2,40.23,
"2013-01-04",22,2013-01-04 18:30:00,2107.553,2013-01-04 17:40:09,1930.19,196.55,2126.74,40.23,
"2013-01-04",23,2013-01-04 19:00:00,2123.534,2013-01-04 18:10:34,1947.62,186.7,2134.32,40.23,
"2013-01-04",24,2013-01-04 19:30:00,2153.058,2013-01-04 18:40:22,2030.86,166.84,2197.7,59.52,
"2013-01-04",25,2013-01-04 20:00:00,2116.444,2013-01-04 19:10:32,1980.81,161.81,2142.62,40.23,
"2013-01-04",26,2013-01-04 20:30:00,2080.615,2013-01-04 19:40:21,1913.27,165.82,2079.09,40.26,
"2013-01-04",27,2013-01-04 21:00:00,2026.484,2013-01-04 20:10:08,1852.28,152.19,2004.47,40.55,
"2013-01-04",28,2013-01-04 21:30:00,1970.367,2013-01-04 20:40:09,1774.27,148.01,1922.28,40.88,
"2013-01-04",29,2013-01-04 22:00:00,1893.886,2013-01-04 21:10:07,1713.47,154.6,1868.07,41.15,
"2013-01-04",30,2013-01-04 22:30:00,1771.244,2013-01-04 21:40:08,1643.24,167.96,1811.2,41.32,
"2013-01-04",31,2013-01-04 23:00:00,1735.08,2013-01-04 22:10:13,1495.67,254.28,1749.95,6.35,
"2013-01-04",32,2013-01-04 23:30:00,1646.548,2013-01-04 22:40:04,1429.87,268.77,1698.64,0,
"2013-01-04",33,2013-01-05 00:00:00,1603.463,2013-01-04 23:10:04,1392.03,244.94,1636.97,25.71,
"2013-01-04",34,2013-01-05 00:30:00,1552.848,2013-01-04 23:10:04,1374.67,240.8,1615.47,42.22,
"2013-01-04",35,2013-01-05 01:00:00,1510.902,2013-01-04 23:10:04,1351.31,236.22,1587.53,0,
"2013-01-04",36,2013-01-05 01:30:00,1510.758,2013-01-05 00:40:22,1342.42,231.41,1573.83,-29.74,
"2013-01-04",37,2013-01-05 02:00:00,1548.036,2013-01-05 01:10:02,1334.13,230.3,1564.43,-33.28,
"2013-01-04",38,2013-01-05 02:30:00,1537.966,2013-01-05 01:40:48,1359.6,194.58,1554.18,-33.28,
"2013-01-04",39,2013-01-05 03:00:00,1523.323,2013-01-05 02:10:07,1360.15,187.35,1547.5,-33.28,
"2013-01-04",40,2013-01-05 03:30:00,1518.09,2013-01-05 02:40:40,1362.88,183.28,1546.16,-33.28,
"2013-01-04",41,2013-01-05 04:00:00,1540.041,2013-01-05 03:10:36,1392.93,167.44,1560.37,42.66,
"2013-01-04",42,2013-01-05 04:30:00,1536.033,2013-01-05 03:40:33,1382.2,181.52,1563.72,24.03,
"2013-01-04",43,2013-01-05 05:00:00,1543.058,2013-01-05 04:10:13,1348.81,195.7,1544.51,-34,
"2013-01-04",44,2013-01-05 05:30:00,1545.402,2013-01-05 04:40:09,1356.52,214.72,1571.24,45.11,
"2013-01-04",45,2013-01-05 06:00:00,1593.229,2013-01-05 05:10:38,1379.03,212.79,1591.82,16.98,
"2013-01-04",46,2013-01-05 06:30:00,1683.836,2013-01-05 05:40:02,1449,204.64,1653.64,37.71,
"2013-01-04",47,2013-01-05 07:00:00,1784.629,2013-01-05 06:10:52,1485.23,229,1714.23,33.56,
"2013-01-04",48,2013-01-05 07:30:00,1822.833,2013-01-05 06:40:29,1580.17,206.27,1786.44,40.69,
"2013-01-05",1,2013-01-05 08:00:00,1945.561,2013-01-05 07:10:26,1649.89,187.77,1837.66,40.7,
"2013-01-05",2,2013-01-05 08:30:00,1989.856,2013-01-05 07:40:28,1728.14,180.42,1908.56,40.61,
"2013-01-05",3,2013-01-05 09:00:00,2055.836,2013-01-05 08:10:22,1785.24,161.02,1946.26,40.57,
"2013-01-05",4,2013-01-05 09:30:00,2056.536,2013-01-05 08:40:09,1873.27,121.32,1994.59,40.53,
"2013-01-05",5,2013-01-05 10:00:00,2061.77,2013-01-05 09:10:34,1949.59,88.09,2037.68,54.53,
"2013-01-05",6,2013-01-05 10:30:00,2080.309,2013-01-05 09:40:05,1988.78,81.17,2069.95,40.44,
"2013-01-05",7,2013-01-05 11:00:00,2134.162,2013-01-05 10:10:05,2048.1,82.62,2130.72,40.39,
"2013-01-05",8,2013-01-05 11:30:00,2175.122,2013-01-05 10:40:26,2100.12,85.02,2185.14,51.78,
"2013-01-05",9,2013-01-05 12:00:00,2188.159,2013-01-05 11:10:32,2182.77,91.3,2274.07,54.13,
"2013-01-05",10,2013-01-05 12:30:00,2251.424,2013-01-05 11:40:23,2205.62,90.77,2296.39,54.03,
"2013-01-05",11,2013-01-05 13:00:00,2339.825,2013-01-05 12:10:27,2255.61,98.66,2354.27,52.26,
"2013-01-05",12,2013-01-05 13:30:00,2407.797,2013-01-05 12:40:09,2314.95,109.73,2424.68,58.17,
"2013-01-05",13,2013-01-05 14:00:00,2371.758,2013-01-05 13:10:31,2361.95,118.94,2480.89,53.7,
"2013-01-05",14,2013-01-05 14:30:00,2417.677,2013-01-05 13:40:25,2328.05,163.6,2491.65,51.28,
"2013-01-05",15,2013-01-05 15:00:00,2459.046,2013-01-05 14:10:30,2389.16,155.23,2544.39,59.11,
"2013-01-05",16,2013-01-05 15:30:00,2528.893,2013-01-05 14:40:36,2407.74,163.19,2570.93,60.05,
"2013-01-05",17,2013-01-05 16:00:00,2522.734,2013-01-05 15:10:32,2513.89,150.19,2664.08,101,
"2013-01-05",18,2013-01-05 16:30:00,2586.061,2013-01-05 15:40:26,2559.97,150.93,2710.9,110.1,
"2013-01-05",19,2013-01-05 17:00:00,2528.093,2013-01-05 16:10:06,2525.06,143.59,2668.65,92.76,
"2013-01-05",20,2013-01-05 17:30:00,2583.395,2013-01-05 16:40:50,2533.11,145.08,2678.19,101.99,
"2013-01-05",21,2013-01-05 18:00:00,2608.211,2013-01-05 17:10:33,2485.35,151.21,2636.56,93.82,
"2013-01-05",22,2013-01-05 18:30:00,2608.395,2013-01-05 17:40:12,2437.74,158.53,2596.27,69.15,
"2013-01-05",23,2013-01-05 19:00:00,2549.558,2013-01-05 18:10:03,2345.93,191.04,2536.97,65.53,
"2013-01-05",24,2013-01-05 19:30:00,2545.642,2013-01-05 18:40:23,2348.37,210.4,2558.77,61.31,
"2013-01-05",25,2013-01-05 20:00:00,2530.768,2013-01-05 19:10:05,2278.13,247.6,2525.73,54.51,
"2013-01-05",26,2013-01-05 20:30:00,2480.788,2013-01-05 19:40:10,2169.14,276.46,2445.6,54.68,
"2013-01-05",27,2013-01-05 21:00:00,2383.282,2013-01-05 20:10:27,2056.47,299.41,2355.88,54.52,
"2013-01-05",28,2013-01-05 21:30:00,2309.531,2013-01-05 20:40:25,1982.94,285.66,2268.6,57.33,
"2013-01-05",29,2013-01-05 22:00:00,2219.438,2013-01-05 21:10:05,1905.87,269.7,2175.57,21.25,
"2013-01-05",30,2013-01-05 22:30:00,2089.538,2013-01-05 21:40:25,1840.07,244.76,2084.83,1.94,
"2013-01-05",31,2013-01-05 23:00:00,1988.134,2013-01-05 22:10:02,1754.12,241.04,1995.16,-19.39,
"2013-01-05",32,2013-01-05 23:30:00,1970.566,2013-01-05 22:40:20,1695.54,237.04,1932.58,-19.32,
"2013-01-05",33,2013-01-06 00:00:00,1838.583,2013-01-05 23:10:09,1614.7,254.26,1868.96,-19.12,
"2013-01-05",34,2013-01-06 00:30:00,1776.761,2013-01-05 23:10:09,1575.51,246.47,1821.98,-18.63,
"2013-01-05",35,2013-01-06 01:00:00,1726.848,2013-01-05 23:10:09,1532.95,260.19,1793.14,-18.27,
"2013-01-05",36,2013-01-06 01:30:00,1721.385,2013-01-06 00:40:53,1528.52,266.47,1794.99,-17.83,
"2013-01-05",37,2013-01-06 02:00:00,1716.398,2013-01-06 01:10:09,1510.55,260.39,1770.94,32.22,
"2013-01-05",38,2013-01-06 02:30:00,1679.771,2013-01-06 01:40:32,1525.93,242.32,1768.25,40.69,
